HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"7017.20.00.00","1","Of other glass having a linear coefficient of expansion not exceeding 5 x 10<sup>-6</sup> per Kelvin within a temperature range of 0°C to 300°C","[""kg""]","6.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","85%","",""
"7017.90","1","Other:","","","","","",""
"7017.90.10.00","2","Microscope slides and micro cover glasses","[""kg""]","Free","","85%","",""
"7017.90.50.00","2","Other","[""kg""]","6.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","85%","",""
"7018","0","Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other than imitation jewelry; glass microspheres not exceeding 1 mm in diameter:","","","","","",""
"7018.10","1","Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares:","","","","","",""
"7018.10.10.00","2","Imitation pearls and imitation pearl beads of all shapes and colors, drilled or not drilled, but not strung (except temporarily) and not set","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"7018.10.20.00","2","Imitation precious or semiprecious stones (except imitation beads thereof)","[""kg""]","Free","","20%","",""
"7018.10.50.00","2","Other","[""kg""]","Free","","40%","",""
"7018.20.00.00","1","Glass microspheres not exceeding 1 mm in diameter","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"7018.90","1","Other:","","","","","",""
"7018.90.10.00","2","Glass eyes, except prosthetic articles","[""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","70%","",""
"7018.90.50.00","2","Other","[""kg""]","6.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"7019","0","Glass fibers (including glass wool) and articles thereof (for example, yarn, rovings, woven fabrics):","","","","","",""
"","1","Slivers, rovings, yarn and chopped strands and mats thereof:","","","","","",""
"7019.11.00.00","2","Chopped strands, of a length of not more than <il>50 mm</il>","[""kg""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.12.00","2","Rovings","","4.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.12.00.40","3","Of a kind used in industry as packing or lubricating materials","[""kg""]","","","","",""
"7019.12.00.80","3","Other","[""kg""]","","","","",""
"7019.13","2","Other yarn, slivers:","","","","","",""
"","3","Yarns:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.13.05.00","5","Fiberglass rubber reinforcing yarn, made from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds","[""kg""]","Free","","50%","",""
"7019.13.15","5","Other","","6.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.13.15.40","6","Of a kind used in industry as packing or lubricating materials (201)","[""kg""]","","","","",""
"7019.13.15.80","6","Other (201)","[""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.13.24.00","5","Fiberglass rubber reinforcing yarn, made from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds","[""kg""]","Free","","60%","",""
"7019.13.28.00","5","Other (201)","[""kg""]","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","60%","",""
"7019.13.35.00","3","Other","[""kg""]","4.2%","Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","50%","",""
"7019.14.00.00","2","Mechanically bonded mats","[""kg""]","4.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.15.00.00","2","Chemically bonded mats","[""kg""]","4.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.19","2","Other:","","","","","",""
"7019.19.30.00","3","Chopped strands, of a length more than <il>50 mm</il>","[""kg""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.19.70.00","3","Fiberglass rubber reinforcing cord, made from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds","[""kg""]","Free","","50%","",""
"7019.19.91.00","3","Other","[""kg""]","4.2%","Free (A+,AU,BH,CL,CO,D,E*, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","50%","",""
"","1","Mechanically bonded fabrics:","","","","","",""
"7019.61","2","Closed woven fabrics of rovings:","","","","","",""
"","3","Of a width not exceeding 30 cm:","","","","","",""
"7019.61.05.00","4","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.61.10.00","4","Other (622)","[""m<sup>2<\/sup>"",""kg""]","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"","3","Other:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.61.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.61.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.61.40.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.61.40.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.61.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.61.90","5","Other","","7%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","60%","",""
"7019.61.90.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.61.90.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.62","2","Other closed fabrics of rovings:","","","","","",""
"","3","Of a width not exceeding 30 cm:","","","","","",""
"7019.62.05.00","4","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.62.15.00","4","Other (622)","[""m<sup>2<\/sup>"",""kg""]","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"","3","Other:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.62.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.62.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.62.40.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.62.40.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.62.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.62.90","5","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","60%","",""
"7019.62.90.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.62.90.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.63","2","Closed woven fabrics, plain weave, of yarns, not coated or laminated:","","","","","",""
"","3","Of a width not exceeding 30 cm:","","","","","",""
"7019.63.05.00","4","Fiberglass tire cord woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.63.15","4","Other","","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","50%","",""
"7019.63.15.10","5","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.63.15.90","5","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.63.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.63.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.63.40.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.63.40.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.63.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.63.90","5","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","60%","",""
"7019.63.90.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.63.90.60","6","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.64","2","Closed woven fabrics, plain weave, of yarns, coated or laminated:","","","","","",""
"","3","Of a width not exceeding 30 cm:","","","","","",""
"7019.64.05.00","4","Fiberglass tire cord woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.64.15","4","Other","","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","50%","",""
"7019.64.15.10","5","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.64.15.90","5","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.64.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.64.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.64.40.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.64.40.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.64.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.64.90","5","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","60%","",""
"7019.64.90.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.64.90.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.65","2","Open woven fabrics of a width not exceeding 30 cm:","","","","","",""
"7019.65.51.00","3","Fiberglass tire cord woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.65.90","3","Other","","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","50%","",""
"7019.65.90.10","4","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.65.90.90","4","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","2","Open woven fabrics of a width exceeding 30 cm:","","","","","",""
"7019.66","3","Plain weave, weighing less than 250 g/m<sup>2</sup>, of filaments measuring per single yarn not more than 136 tex:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.66.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.66.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.66.40.10","6","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.66.40.21","6","Weighing more than 215 grams per square meter, with a filament diameter of 7 to <il>13 microns</il> (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.66.40.96","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.66.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.66.90","5","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","60%","",""
"7019.66.90.10","6","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.66.90.21","6","Weighing more than 215 grams per square meter, with a filament diameter of 7 to <il>13 microns</il> (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.66.90.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.69","2","Other:","","","","","",""
"","3","Not colored:","","","","","",""
"7019.69.30.00","4","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.69.40","4","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.69.40.10","5","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.69.40.21","5","Weighing more than 215 grams per square meter, with a filament diameter of 7 to <il>13 microns</il> (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.69.40.96","5","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","3","Colored:","","","","","",""
"7019.69.70.00","4","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.69.90","4","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","60%","",""
"7019.69.90.10","5","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.69.90.21","5","Weighing more than 215 grams per square meter, with a filament diameter of 7 to <il>13 microns</il> (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.69.90.60","5","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","1","Chemically bonded fabrics:","","","","","",""
"7019.71.00.00","2","Veils (thin sheets)","[""kg""]","4.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.72","2","Other closed fabrics:","","","","","",""
"","3","Of a width not exceeding 30 cm:","","","","","",""
"7019.72.05.00","4","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.72.15.00","4","Other (622)","[""m<sup>2<\/sup>"",""kg""]","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"","3","Other:","","","","","",""
"","4","Not colored:","","","","","",""
"7019.72.30.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.72.40","5","Other","","7.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","50%","",""
"7019.72.40.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.72.40.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","4","Colored:","","","","","",""
"7019.72.70.00","5","Fiberglass tire cord fabric woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","60%","",""
"7019.72.90","5","Other","","7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","60%","",""
"7019.72.90.30","6","Silica filament fabric of filaments with silica content greater than 93 percent (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.72.90.60","6","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.73","2","Other open fabrics:","","","","","",""
"7019.73.51.00","3","Fiberglass tire cord woven from electrically nonconductive continuous fiberglass filaments <il>9 microns</il> in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds (622)","[""m<sup>2<\/sup>"",""kg""]","Free","","50%","",""
"7019.73.90","3","Other","","6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","50%","",""
"7019.73.90.10","4","Weighing 185 grams or less per square meter (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.73.90.90","4","Other (622)","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.80","1","Glass wool and articles of glass wool:","","","","","",""
"7019.80.10","2","Insulation products","","4.9%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.80.10.10","3","Batts","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.80.10.20","3","Pipe coverings","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7019.80.10.90","3","Other","[""kg""]","","","","",""
"7019.80.90.00","2","Other","[""kg"",""m<sup>2<\/sup>""]","4.3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.90","1","Other:","","","","","",""
"7019.90.11.00","2","Woven","[""m<sup>2<\/sup>"",""kg""]","4.8%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"7019.90.51","2","Other","","4.3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"7019.90.51.20","3","Glass fibers in bulk","[""kg"",""m<sup>2<\/sup>""]","","","","",""
"7019.90.51.40","3","Glass fiber filters","[""kg"",""m<sup>2<\/sup>""]","","","","",""
"7019.90.51.50","3","Other","[""kg"",""m<sup>2<\/sup>""]","","","","",""
"7020.00","0","Other articles of glass:","","","","","",""
"7020.00.30.00","1","Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for production of semiconductor wafers","[""No.""]","Free","","55%","",""
"7020.00.40.00","1","Glass inners for vacuum flasks or for other vacuum vessels","[""No.""]","6.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5¢ each + 45%","",""
"7020.00.60.00","1","Other","[""No.""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","55%","",""
