HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8529.90.06.00","5","Other","[""No.""]","Free","","35%","",""
"","4","Other:","","","","","",""
"8529.90.09.00","5","For television cameras","[""No.""]","Free","","35%","",""
"8529.90.13.00","5","Other","[""No.""]","Free","","35%","",""
"","3","Of radar, radio navigational aid or radio remote control apparatus:","","","","","",""
"8529.90.16","4","Assemblies and subassemblies, consisting of 2 or more parts or pieces fastened or joined together","","Free","","35%","",""
"8529.90.16.20","5","Of radar apparatus","[""No.""]","","","","",""
"8529.90.16.40","5","Of radio navigational aid apparatus (except radar)","[""No.""]","","","","",""
"8529.90.16.60","5","Other","[""No.""]","","","","",""
"8529.90.19","4","Other","","Free","","35%","",""
"8529.90.19.20","5","Of radar apparatus","[""No.""]","","","","",""
"8529.90.19.40","5","Of radio navigational aid apparatus (except radar)","[""No.""]","","","","",""
"8529.90.19.60","5","Other","[""No.""]","","","","",""
"8529.90.21.00","3","Other","[""No.""]","Free","","35%","",""
"8529.90.24.01","2","Transceiver assemblies for the apparatus of subheading 8526.10, other than printed circuit assemblies","[""No.""]","Free","","35%","",""
"","2","Parts of television receivers specified in additional U.S. note 9 to this chapter, other than printed circuit assemblies:","","","","","",""
"8529.90.29.00","3","Tuners","[""No.""]","Free","","35%","",""
"","3","Subassemblies, for color television receivers, containing two or more printed circuit boards or ceramic substrates with components assembled thereon, except tuners or convergence assemblies:","","","","","",""
"8529.90.33.00","4","Entered with components enumerated in additional U.S. note 4 to this chapter","[""No.""]","Free","","35%","",""
"8529.90.36.00","4","Other","[""No.""]","Free","","35%","",""
"8529.90.39.00","3","Other","[""No.""]","Free","","35%","",""
"","2","Combinations of parts specified in additional U.S. note 9 to this chapter:","","","","","",""
"","3","Subassemblies, for color television receivers, containing two or more printed circuit boards or ceramic substrates with components assembled thereon, except tuners or convergence assemblies:","","","","","",""
"8529.90.43.00","4","Entered with components enumerated in additional U.S. note 4 to this chapter","[""No.""]","Free","","35%","",""
"8529.90.46.00","4","Other","[""No.""]","Free","","35%","",""
"8529.90.49.00","3","Other","[""No.""]","Free","","35%","",""
"8529.90.55.00","2","Flat panel screen assemblies for the apparatus of subheadings 8528.59.15, 8528.59.23, 8528.59.25, 8528.59.33, 8528.69.35, 8525.69.40, 8528.69.45, 8528.69.50, 8528.72.62, 8528.72.64, 8528.72.68 and 8528.72.72","[""No.""]","Free","","35%","",""
"","2","Other, parts of printed circuit assemblies, including face plates and lock latches:","","","","","",""
"","3","Of television apparatus:","","","","","",""
"8529.90.63.00","4","For television cameras","[""No.""]","Free","","35%","",""
"8529.90.68.00","4","Other","[""No.""]","Free","","35%","",""
"8529.90.73.00","3","Of radar, radio navigational aid or radio remote control apparatus","[""No.""]","Free","","35%","",""
"8529.90.77.00","3","Other","[""No.""]","Free","","35%","",""
"","2","Other parts of articles of headings 8525 and 8527:","","","","","",""
"","3","Of television apparatus:","","","","","",""
"","4","For television cameras:","","","","","",""
"8529.90.78.00","5","Mounted lenses suitable for use in, and entered separately from, closed-circuit television cameras, with or without attached electrical or non-electrical closed-circuit television camera connectors, and with or without attached motors","[""No.""]","Free","","35%","",""
"8529.90.81.00","5","Other","[""No.""]","Free","","35%","",""
"8529.90.83.00","4","Other","[""No.""]","Free","","35%","",""
"8529.90.87.00","3","Other","[""No.""]","Free","","35%","",""
"","2","Other:","","","","","",""
"","3","Of television receivers:","","","","","",""
"","4","Subassemblies, for color television receivers, containing two or more printed circuit boards or ceramic substrates with components assembled thereon, except tuners or convergence assemblies:","","","","","",""
"8529.90.88.00","5","Entered with components enumerated in additional U.S. note 4 to this chapter","[""No.""]","Free","","35%","",""
"8529.90.89.00","5","Other","[""No.""]","Free","","35%","",""
"8529.90.93","4","Other","","Free","","35%","",""
"8529.90.93.45","5","Convergence assemblies, focus coils and degaussing coils","[""No.""]","","","","",""
"8529.90.93.80","5","Other","[""No.""]","","","","",""
"","3","Of radar, radio navigational aid or radio remote control apparatus:","","","","","",""
"8529.90.95","4","Assemblies and subassemblies, consisting of 2 or more parts or pieces fastened or joined together","","Free","","35%","",""
"8529.90.95.20","5","Of radar apparatus","[""No.""]","","","","",""
"8529.90.95.40","5","Of radio navigational aid apparatus (except radar)","[""No.""]","","","","",""
"8529.90.95.60","5","Other","[""No.""]","","","","",""
"8529.90.97","4","Other","","Free","","35%","",""
"8529.90.97.20","5","Of radar apparatus","[""No.""]","","","","",""
"8529.90.97.40","5","Of radio navigational aid apparatus (except radar)","[""No.""]","","","","",""
"8529.90.97.60","5","Other","[""No.""]","","","","",""
"8529.90.98.00","3","Other","[""No.""]","Free","","35%","",""
"8530","0","Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof:","","","","","",""
"8530.10.00.00","1","Equipment for railways, streetcar lines or subways","[""No.""]","Free","","35%","",""
"8530.80.00.00","1","Other equipment","[""No.""]","Free","","35%","",""
"8530.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8531","0","Electric sound or visual signaling apparatus (for example, bells, sirens, indicator panels, burglar or fire alarms), other than those of heading 8512 or 8530; parts thereof:","","","","","",""
"8531.10.00","1","Burglar or fire alarms and similar apparatus","","1.3%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Smoke detectors:","","","","","",""
"8531.10.00.15","3","Battery powered","[""No.""]","","","","",""
"8531.10.00.25","3","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8531.10.00.35","3","Burglar alarms","[""No.""]","","","","",""
"8531.10.00.45","3","Other","[""No.""]","","","","",""
"8531.20.00","1","Indicator panels incorporating liquid crystal devices (LCD's) or light emitting diodes (LED)","","Free","","35%","",""
"8531.20.00.20","2","Incorporating LCD's","[""No.""]","","","","",""
"8531.20.00.40","2","Other","[""No.""]","","","","",""
"8531.80","1","Other apparatus:","","","","","",""
"8531.80.15.00","2","Doorbells, chimes, buzzers and similar apparatus","[""kg""]","1.3%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8531.80.90","2","Other","","Free","","35%","",""
"","3","Indicator panels:","","","","","",""
"8531.80.90.05","4","Incorporating electric discharge (fluorescent) devices","[""No.""]","","","","",""
"8531.80.90.26","4","Other","[""No.""]","","","","",""
"8531.80.90.31","3","Horns","[""No.""]","","","","",""
"8531.80.90.41","3","Other sound signaling apparatus","[""No.""]","","","","",""
"8531.80.90.51","3","Other","[""No.""]","","","","",""
"8531.90","1","Parts:","","","","","",""
"","2","Printed circuit assemblies:","","","","","",""
"8531.90.15.00","3","Of the panels of subheading 8531.20","[""No.""]","Free","","35%","",""
"8531.90.30.00","3","Other","[""No.""]","Free","","35%","",""
"","2","Other:","","","","","",""
"8531.90.75.00","3","Of the panels of subheading 8531.20","[""No.""]","Free","","35%","",""
"8531.90.90.01","3","Other","[""No.""]","Free","","35%","",""
"8532","0","Electrical capacitors, fixed, variable or adjustable (pre-set); parts thereof:","","","","","",""
"8532.10.00.00","1","Fixed capacitors designed for use in <il>50/60 Hz</il> circuits and having a reactive power handling capacity of not less than <il>0.5 kvar (power capacitors)</il>","[""No.""]","Free","","35%","",""
"","1","Other fixed capacitors:","","","","","",""
"8532.21.00","2","Tantalum","","Free","","35%","",""
"8532.21.00.20","3","Metal case","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8532.21.00.40","4","Dipped","[""No.""]","","","","",""
"8532.21.00.50","4","Designed for surface mounting (SMD) by contact","[""No.""]","","","","",""
"8532.21.00.80","4","Other","[""No.""]","","","","",""
"8532.22.00","2","Aluminum electrolytic","","Free","","35%","",""
"8532.22.00.20","3","Not exceeding 18 mm in diameter","[""No.""]","","","","",""
"8532.22.00.40","3","Exceeding 18 mm but not exceeding 35 mm in diameter","[""No.""]","","","","",""
"8532.22.00.55","3","Exceeding 35 mm but not exceeding 51 mm in diameter","[""No.""]","","","","",""
"8532.22.00.85","3","Exceeding 51 mm in diameter","[""No.""]","","","","",""
"8532.23.00","2","Ceramic dielectric, single layer","","Free","","35%","",""
"8532.23.00.20","3","Chips","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8532.23.00.40","4","Axial leads","[""No.""]","","","","",""
"8532.23.00.60","4","Radial leads","[""No.""]","","","","",""
"8532.24.00","2","Ceramic dielectric, multilayer","","Free","","35%","",""
"8532.24.00.20","3","Chips","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8532.24.00.40","4","Axial leads","[""No.""]","","","","",""
"8532.24.00.60","4","Radial leads","[""No.""]","","","","",""
"8532.25.00","2","Dielectric of paper or plastics","","Free","","35%","",""
"","3","Alternating current (AC) service:","","","","","",""
"8532.25.00.10","4","Less than 300 V","[""No.""]","","","","",""
"8532.25.00.20","4","300 V or greater, but less than <il>600 V</il>","[""No.""]","","","","",""
"8532.25.00.30","4","600 V or greater, but less than <il>1,000 V</il>","[""No.""]","","","","",""
"8532.25.00.40","4","<il>1,000 V</il> or greater","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Leadless:","","","","","",""
"8532.25.00.45","5","Designed for surface mounting (SMD) by contact","[""No.""]","","","","",""
"8532.25.00.55","5","Other","[""No.""]","","","","",""
"8532.25.00.60","4","Axial leads","[""No.""]","","","","",""
"8532.25.00.70","4","Radial leads","[""No.""]","","","","",""
"8532.25.00.80","4","Other","[""No.""]","","","","",""
"8532.29.00","2","Other","","Free","","35%","",""
"8532.29.00.20","3","Mica dielectric","[""No.""]","","","","",""
"8532.29.00.40","3","Other","[""No.""]","","","","",""
"8532.30.00","1","Variable or adjustable (pre-set) capacitors","","Free","","35%","",""
"8532.30.00.10","2","Mica, ceramic or glass dielectric","[""No.""]","","","","",""
"8532.30.00.90","2","Other","[""No.""]","","","","",""
"8532.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8533","0","Electrical resistors (including rheostats and potentiometers), other than heating resistors; parts thereof:","","","","","",""
"8533.10.00","1","Fixed carbon resistors, composition or film types","","Free","","35%","",""
"","2","Designed for surface mounting (SMD) by contact:","","","","","",""
"8533.10.00.20","3","Having more than two terminals (resistor networks)","[""No.""]","","","","",""
"8533.10.00.42","3","Having two terminals","[""No.""]","","","","",""
"8533.10.00.57","2","Having more than two leads (resistor networks)","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8533.10.00.60","3","Carbon composition","[""No.""]","","","","",""
"8533.10.00.65","3","Carbon film","[""No.""]","","","","",""
"","1","Other fixed resistors:","","","","","",""
"8533.21.00","2","For a power handling capacity not exceeding <il>20 W</il>","","Free","","35%","",""
"","3","Designed for surface mounting (SMD) by contact:","","","","","",""
"","4","Having more than two terminals (resistor networks):","","","","","",""
"8533.21.00.10","5","Dual-in-line package","[""No.""]","","","","",""
"8533.21.00.20","5","Other (including flat packs)","[""No.""]","","","","",""
"","4","Having two terminals:","","","","","",""
"8533.21.00.30","5","Flat resistor chips","[""No.""]","","","","",""
"8533.21.00.40","5","Cylindrical leadless resistors (including metal film, metal oxide and thick cement film)","[""No.""]","","","","",""
"","3","Having more than two leads (resistor networks):","","","","","",""
"8533.21.00.50","4","Single-in-line","[""No.""]","","","","",""
"8533.21.00.60","4","Dual-in-line","[""No.""]","","","","",""
"8533.21.00.70","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8533.21.00.80","4","Wirewound","[""No.""]","","","","",""
"8533.21.00.90","4","Other (including metal film, metal oxide and thick cement film)","[""No.""]","","","","",""
"8533.29.00.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Wirewound variable resistors, including rheostats and potentiometers:","","","","","",""
"8533.31.00.00","2","For a power handling capacity not exceeding <il>20 W</il>","[""No.""]","Free","","35%","",""
"8533.39.00","2","Other","","Free","","35%","",""
"8533.39.00.40","3","Dimmers","[""No.""]","","","","",""
"8533.39.00.80","3","Other","[""No.""]","","","","",""
"8533.40","1","Other variable resistors, including rheostats and potentiometers:","","","","","",""
"8533.40.40.00","2","Metal oxide varistors","[""No.""]","Free","","35%","",""
"8533.40.80","2","Other","","Free","","35%","",""
"8533.40.80.40","3","Rheostat and resistor type motor starters and controllers","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8533.40.80.50","4","Cermet","[""No.""]","","","","",""
"8533.40.80.60","4","Metal glaze","[""No.""]","","","","",""
"8533.40.80.70","4","Other","[""No.""]","","","","",""
"8533.90","1","Parts:","","","","","",""
"8533.90.40.00","2","For the goods of subheading 8533.40, of ceramic or metallic materials, electrically or mechanically reactive to changes in temperature","[""No.""]","Free","","35%","",""
"8533.90.80.00","2","Other","[""No.""]","Free","","35%","",""
"8534.00.00","0","Printed circuits","","Free","","35%","",""
"","1","Plastics impregnated, not flexible type:","","","","","",""
"","2","Having a base wholly of impregnated glass:","","","","","",""
"8534.00.00.20","3","With 3 or more layers of conducting materials","[""No.""]","","","","",""
"8534.00.00.40","3","Other","[""No.""]","","","","",""
"8534.00.00.50","2","Having a base wholly of impregnated paper","[""No.""]","","","","",""
"8534.00.00.70","2","Other","[""No.""]","","","","",""
"","1","Other:","","","","","",""
"8534.00.00.80","2","Flexible type","[""No.""]","","","","",""
"8534.00.00.85","2","Other, having a ceramic base","[""No.""]","","","","",""
"8534.00.00.95","2","Other","[""No.""]","","","","",""
"8535","0","Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, fuses, lightning arresters, voltage limiters, surge suppressors, plugs and other connectors, junction boxes), for a voltage exceeding <il>1,000 V</il>:","","","","","",""
"8535.10.00","1","Fuses","","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.10.00.20","2","In circuits of 2,300 V or more","[""No.""]","","","","",""
"8535.10.00.40","2","Other","[""No.""]","","","","",""
"","1","Automatic circuit breakers:","","","","","",""
"8535.21.00.00","2","For a voltage of less than <il>72.5 kV</il>","[""No.""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.29.00","2","Other","","2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.29.00.20","3","In circuits of <il>345 kV</il> or more","[""No.""]","","","","",""
"8535.29.00.40","3","Other","[""No.""]","","","","",""
"8535.30.00","1","Isolating switches and make-and-break switches","","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.30.00.40","2","Knife","[""No.""]","","","","",""
"8535.30.00.80","2","Other","[""No.""]","","","","",""
"8535.40.00.00","1","Lightning arresters, voltage limiters and surge suppressors","[""No.""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.90","1","Other:","","","","","",""
"8535.90.40.00","2","Motor starters and motor overload protectors","[""No.""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.90.80","2","Other","","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8535.90.80.20","3","Terminals, electrical splices and electrical couplings","[""No.""]","","","","",""
"8535.90.80.40","3","Other connectors","[""No.""]","","","","",""
"8535.90.80.60","3","Other","[""No.""]","","","","",""
"8536","0","Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders and other connectors, junction boxes), for a voltage not exceeding <il>1,000 V</il>; connectors for optical fibers, optical fiber bundles or cables:","","","","","",""
"8536.10.00","1","Fuses","","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.10.00.20","2","Glass cartridge","[""No.""]","","","","",""
"8536.10.00.40","2","Other","[""No.""]","","","","",""
"8536.20.00","1","Automatic circuit breakers","","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.20.00.20","2","Molded case","[""No.""]","","","","",""
"8536.20.00.40","2","Other","[""No.""]","","","","",""
"8536.30","1","Other apparatus for protecting electrical circuits:","","","","","",""
"8536.30.40.00","2","Motor overload protectors","[""No.""]","Free","","35%","",""
"8536.30.80.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Relays:","","","","","",""
"8536.41.00","2","For a voltage not exceeding 60 V","","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.41.00.05","3","Automotive signaling flashers","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","With contacts rated at less than 10 A:","","","","","",""
"8536.41.00.20","5","Electromechanical","[""No.""]","","","","",""
"8536.41.00.30","5","Other","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8536.41.00.45","5","Contactors","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8536.41.00.50","6","Electromechanical","[""No.""]","","","","",""
"8536.41.00.60","6","Other","[""No.""]","","","","",""
"8536.49.00","2","Other","","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","With contacts rated at less than 10 A:","","","","","",""
"8536.49.00.50","4","Electromechanical","[""No.""]","","","","",""
"8536.49.00.55","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8536.49.00.65","4","Contactors","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8536.49.00.75","5","Electromechanical","[""No.""]","","","","",""
"8536.49.00.80","5","Other","[""No.""]","","","","",""
"8536.50","1","Other switches:","","","","","",""
"8536.50.40.00","2","Motor starters","[""No.""]","Free","","35%","",""
"","2","Other:","","","","","",""
"8536.50.70.00","3","Electronic AC switches consisting of optically coupled input and output circuits (insulated thyristor AC switches); electronic switches, including temperature protected switches, consisting of a transistor and a logic chip (chip-on-chip technology); electromechanical snap-action switches for a current not exceeding 11 amps","[""No.""]","Free","","35%","",""
"8536.50.90","3","Other","","Free","","35%","",""
"","4","Rotary:","","","","","",""
"8536.50.90.20","5","Rated at not over 5 A","[""No.""]","","","","",""
"8536.50.90.25","5","Rated at over 5 A","[""No.""]","","","","",""
"","4","Push-button:","","","","","",""
"","5","Rated at not over 5 A","","","","","",""
"8536.50.90.31","6","Momentary contact","[""No.""]","","","","",""
"8536.50.90.32","6","Other, gang switches","[""No.""]","","","","",""
"8536.50.90.33","6","Other","[""No.""]","","","","",""
"8536.50.90.35","5","Rated at over 5 A","[""No.""]","","","","",""
"8536.50.90.40","4","Snap-action, other than limit","[""No.""]","","","","",""
"8536.50.90.45","4","Knife","[""No.""]","","","","",""
"8536.50.90.50","4","Slide","[""No.""]","","","","",""
"8536.50.90.55","4","Limit","[""No.""]","","","","",""
"8536.50.90.65","4","Other","[""No.""]","","","","",""
"","1","Lamp-holders, plugs and sockets:","","","","","",""
"8536.61.00.00","2","Lamp-holders","[""No.""]","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.69","2","Other:","","","","","",""
"8536.69.40","3","Coaxial connectors; cylindrical multicontact connectors; rack and panel connectors; printed circuit connectors; ribbon or flat cable connectors","","Free","","35%","",""
"8536.69.40.10","4","Coaxial connectors","[""No.""]","","","","",""
"8536.69.40.20","4","Cylindrical multicontact connectors","[""No.""]","","","","",""
"8536.69.40.30","4","Rack and panel connectors","[""No.""]","","","","",""
"8536.69.40.40","4","Printed circuit connectors","[""No.""]","","","","",""
"8536.69.40.51","4","Ribbon or flat cable connectors","[""No.""]","","","","",""
"8536.69.80.00","3","Other","[""No.""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.70.00.00","1","Connectors for optical fibers, optical fiber bundles or cables","[""No.""]","Free","","45%","",""
"8536.90","1","Other apparatus:","","","","","",""
"8536.90.40.00","2","Terminals, electrical splices and electrical couplings; wafer probers","[""No.""]","Free","","35%","",""
"8536.90.60.00","2","Battery clamps of a kind used in motor vehicles of heading 8702, 8703, 8704 or 8711","[""No.""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8536.90.85","2","Other","","Free","","35%","",""
"8536.90.85.10","3","Electrical distribution ducts","[""kg""]","","","","",""
"8536.90.85.30","3","Junction boxes","[""No.""]","","","","",""
"8536.90.85.85","3","Other","[""No.""]","","","","",""
"8537","0","Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536, for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numerical control apparatus, other than switching apparatus of heading 8517:","","","","","",""
"8537.10","1","For a voltage not exceeding <il>1,000 V</il>:","","","","","",""
"8537.10.30.00","2","Assembled with outer housing or supports, for the goods of headings 8421, 8422, 8450 or 8516","[""No.""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8537.10.60.00","2","Motor control centers","[""No.""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Other:","","","","","",""
"8537.10.80.00","3","Touch-sensitive data input devices (so-called ""touch screens"") without display capabilities, for incorporation into apparatus having a display, which function by detecting the presence and location of a touch within the display area (such sensing may be obtained by means of resistance, electrostatic capacity, acoustic pulse recognition, infra-red lights or other touch-sensitive technology)","[""No.""]","Free","","35%","",""
"8537.10.91","3","Other","","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8537.10.91.20","4","Switchgear assemblies and switchboards","[""No.""]","","","","",""
"8537.10.91.30","4","Numerical controls for controlling machine tools","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8537.10.91.50","5","Panel boards and distribution boards","[""No.""]","","","","",""
"8537.10.91.60","5","Programmable controllers","[""No.""]","","","","",""
"8537.10.91.70","5","Other","[""No.""]","","","","",""
"8537.20.00","1","For a voltage exceeding <il>1,000 V</il>","","2.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8537.20.00.20","2","Switchgear assemblies and switchboards","[""No.""]","","","","",""
"8537.20.00.40","2","Other","[""No.""]","","","","",""
"8538","0","Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537:","","","","","",""
"8538.10.00.00","1","Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not equipped with their apparatus","[""No.""]","Free","","35%","",""
"8538.90","1","Other:","","","","","",""
"","2","Printed circuit assemblies:","","","","","",""
"8538.90.10.00","3","Of an article of heading 8537 for one of the articles described in additional U.S. note 11 to chapter 85","[""No.""]","Free","","35%","",""
"8538.90.30.00","3","Other","[""No.""]","3.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8538.90.40.00","2","Other, for the articles of subheading 8535.90.40, 8536.30.40 or 8536.50.40, of ceramic or metallic materials, electrically or mechanically reactive to changes in temperature","[""No.""]","3.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Other:","","","","","",""
"8538.90.60.00","3","Molded parts","[""kg""]","3.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8538.90.81","3","Other","","3.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8538.90.81.20","4","Of automatic circuit breakers","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8538.90.81.40","5","Metal contacts","[""kg""]","","","","",""
"8538.90.81.60","5","Other parts of switchgear, switchboards, panel boards and distribution boards","[""No.""]","","","","",""
"8538.90.81.80","5","Other","[""No.""]","","","","",""
"8539","0","Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; light-emitting diode (LED) light sources; parts thereof:","","","","","",""
"8539.10.00","1","Sealed beam lamp units","","2%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","2","Under <il>15.24 cm:</il>","","","","","",""
"8539.10.00.10","3","For vehicles of subheading 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or heading 8702, 8703, 8704, 8705 or 8711","[""No.""]","","","","",""
"8539.10.00.30","3","Other","[""No.""]","","","","",""
"","2","<il>15.24 cm</il> or over:","","","","","",""
"8539.10.00.50","3","For vehicles of subheading 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or heading 8702, 8703, 8704, 8705 or 8711","[""No.""]","","","","",""
"8539.10.00.60","3","Other","[""No.""]","","","","",""
"","1","Other filament lamps, excluding ultraviolet or infrared lamps:","","","","","",""
"8539.21","2","Tungsten halogen:","","","","","",""
"8539.21.20","3","Designed for a voltage not exceeding <il>100 V</il>","","Free","","20%","",""
"8539.21.20.40","4","For vehicles of subheading 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or heading 8702, 8703, 8704, 8705 or 8711","[""No.""]","","","","",""
"8539.21.20.80","4","Other","[""No.""]","","","","",""
"8539.21.40","3","Other","","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8539.21.40.40","4","Of a power less than <il>500 W</il>","[""No.""]","","","","",""
"8539.21.40.80","4","Of a power <il>500 W</il> or more","[""No.""]","","","","",""
"8539.22","2","Other, of a power not exceeding <il>200 W</il> and for a voltage exceeding <il>100 V:</il>","","","","","",""
"8539.22.40.00","3","Christmas-tree lamps","[""No.""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8539.22.80","3","Other","","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","4","Of a power not exceeding <il>150 W</il>:","","","","","",""
"8539.22.80.10","5","3-way","[""No.""]","","","","",""
"8539.22.80.30","5","Decorative","[""No.""]","","","","",""
"","5","Other, including standard household:","","","","","",""
"8539.22.80.40","6","Of a power 15 W or more but not exceeding <il>150 W</il>","[""No.""]","","","","",""
"8539.22.80.60","6","Other","[""No.""]","","","","",""
"8539.22.80.70","4","Of a power exceeding <il>150 W</il>","[""No.""]","","","","",""
"8539.29","2","Other:","","","","","",""
"","3","Designed for a voltage not exceeding <il>100 V:</il>","","","","","",""
"8539.29.10.00","4","Christmas-tree lamps","[""No.""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)2.9% (JP)","20%","",""
"8539.29.20.00","4","Lamps having glass envelopes not over 6.35 mm in maximum diameter and suitable for use in cystoscopes and other surgical instruments","[""No.""]","5.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)2.6% (JP)","55%","",""
"8539.29.30","4","Other","","Free","","20%","",""
"8539.29.30.20","5","Flashlight lamps","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8539.29.30.50","6","Designed for a voltage of 12 V or more but not exceeding 14 V","[""No.""]","","","","",""
"8539.29.30.60","6","Other","[""No.""]","","","","",""
